"lat","lon","location_type","formatted","Actual_Address"
42.0664507,-71.0316884,"intersection","Menlo St & Wilson St, Brockton, MA 02301, USA","264 MENLO ST, BROCKTON, MA @ 20 WILSON ST, BROCKTON, MA"
42.0621285,-71.0204105,"street_address","115 Market St, Brockton, MA 02301, USA","115 MARKET ST, BROCKTON, MA"
42.0650877,-71.0072173,"premise","69 Riverview St, Brockton, MA 02302, USA","69 RIVERVIEW ST, BROCKTON, MA"
42.0873321,-71.0173555,"intersection","MA-28 & Linden St, Brockton, MA 02301, USA","42 LINDEN ST, BROCKTON, MA @ 74 N MONTELLO ST, BROCKTON, MA"
42.1003334,-71.0289818,"intersection","Rutland St & Battles Farm Dr, Brockton, MA 02301, USA","728 BATTLES FARM DR, BROCKTON, MA @ 99 RUTLAND ST, BROCKTON, MA"
42.1068845,-71.0286535,"premise","918 N Main St, Brockton, MA 02301, USA","918 N MAIN ST, BROCKTON, MA"
42.082641,-71.0201109,"street_address","141 Main St, Brockton, MA 02301, USA","141 MAIN ST, BROCKTON, MA"
42.1024747,-71.0530572,"street_address","199 Chatham W Dr, Brockton, MA 02301, USA","199 CHATHAM WEST DR, BROCKTON, MA"
42.0791744,-71.0296047,"street_address","16 Minot Ave, Brockton, MA 02301, USA","16 MINOT AVE, BROCKTON, MA"
42.090458,-71.0305548,"premise","88 Weston St, Brockton, MA 02301, USA","88 WESTON ST, BROCKTON, MA"
42.0866265,-71.0221423,"intersection","Spring St & Hereford St, Brockton, MA 02301, USA","36 HEREFORD ST, BROCKTON, MA @ 55 SPRING ST, BROCKTON, MA"
42.0841403,-71.0198434,"intersection","Legion Pkwy & Main St, Brockton, MA 02301, USA","73 MAIN ST, BROCKTON, MA @ 1 LEGION PKWY, BROCKTON, MA"
42.0905145,-71.0012639,"intersection","Court St & Kathleen Rd, Brockton, MA 02302, USA","500 COURT ST, BROCKTON, MA @ 1 KATHLEEN RD, BROCKTON, MA"
42.0801051,-71.0226962,"intersection","Belmont St & Warren Ave, Brockton, MA 02301, USA","294 WARREN AVE, BROCKTON, MA @ 74 BELMONT ST, BROCKTON, MA"
42.0810469,-71.034667,"premise","357 W Elm St, Brockton, MA 02301, USA","357 W ELM ST, BROCKTON, MA"
42.0534958,-71.0111565,"street_address","1614 Main St, Brockton, MA 02301, USA","1614 MAIN ST, BROCKTON, MA"
42.1015545,-71.0141459,"premise","167 Ames St, Brockton, MA 02302, USA","167 AMES ST, BROCKTON, MA"
42.1085166,-71.0089872,"intersection","Winter St & Field St, Brockton, MA 02302, USA","358 FIELD ST, BROCKTON, MA @ 306 WINTER ST, BROCKTON, MA"
42.0795965,-71.0214771,"premise","22 Cottage St, Brockton, MA 02301, USA","22 COTTAGE ST, BROCKTON, MA"
42.0676822,-71.0229989,"street_address","129 Tribou St, Brockton, MA 02301, USA","129 TRIBOU ST, BROCKTON, MA"
42.0955527,-71.0390052,"street_address","155 Colonel Bell Dr, Brockton, MA 02301, USA","155 COLONEL BELL DR, BROCKTON, MA"
42.0844009,-71.0025736,"premise","420 Centre St, Brockton, MA 02302, USA","420 CENTRE ST, BROCKTON, MA"
42.0827227,-71.0171152,"street_address","146 Montello St, Brockton, MA 02301, USA","146 MONTELLO ST, BROCKTON, MA"
42.0672184,-71.0241506,"street_address","156 Tribou St, Brockton, MA 02301, USA","156 TRIBOU ST, BROCKTON, MA"
42.0831481,-71.0317161,"street_address","180 Highland St, Brockton, MA 02301, USA","180 HIGHLAND ST, BROCKTON, MA"
42.0640188,-71.0583683,"premise","1005 Belmont St, Brockton, MA 02301, USA","1005 BELMONT ST, BROCKTON, MA"
42.0791366,-71.0237062,"premise","18 Chester Ave, Brockton, MA 02301, USA","18 CHESTER AVE, BROCKTON, MA"
42.0866885,-71.0261461,"premise","191 Pleasant St, Brockton, MA 02301, USA","191 PLEASANT ST, BROCKTON, MA"
42.0798869,-71.0042277,"premise","391 Crescent St, Brockton, MA 02302, USA","391 CRESCENT ST, BROCKTON, MA"
42.082623,-71.0152621,"intersection","Commercial St & Lincoln St, Brockton, MA 02302, USA","94 COMMERCIAL ST, BROCKTON, MA @ 99 LINCOLN ST, BROCKTON, MA"
42.070847,-71.0318499,"route","Forest Ave, Brockton, MA 02301, USA","FOREST AVE, BROCKTON, MA"
42.0958767,-71.0193191,"street_address","490 N Main St, Brockton, MA 02301, USA","490 N MAIN ST, BROCKTON, MA"
42.0803938,-71.0050123,"premise","386 Crescent St, Brockton, MA 02302, USA","386 CRESCENT ST, BROCKTON, MA"
42.0775919,-71.0276057,"premise","168 Bartlett St, Brockton, MA 02301, USA","168 BARTLETT ST, BROCKTON, MA"
42.0867457,-71.0174375,"street_address","46 N Montello St, Brockton, MA 02301, USA","46 N MONTELLO ST, BROCKTON, MA"
42.0536965,-71.0428395,"premise","33 Tupelo St, Brockton, MA 02301, USA","33 TUPELO ST, BROCKTON, MA"
42.1000943,-71.0001968,"premise","22 Vale St, Brockton, MA 02302, USA","22 VALE ST, BROCKTON, MA"
42.0820704,-71.0332709,"premise","169 Belmont Ave, Brockton, MA 02301, USA","169 BELMONT AVE, BROCKTON, MA"
42.0912473,-71.0550185,"street_address","50 Christy's Pl, Brockton, MA 02301, USA","50 CHRISTY'S PL, BROCKTON, MA"
42.1029769,-71.0226144,"street_address","747 N Main St, Brockton, MA 02301, USA","747 N MAIN ST, BROCKTON, MA"
42.0661872,-71.0238763,"premise","81 Hillberg Ave, Brockton, MA 02301, USA","81 HILLBERG AVE, BROCKTON, MA"
42.0855221,-71.0669548,"premise","125 Pearl St, Brockton, MA 02301, USA","125 PEARL ST, BROCKTON, MA"
42.1186352,-71.0045705,"premise","24 Brookfield Dr, Brockton, MA 02302, USA","24 BROOKFIELD DR, BROCKTON, MA"
42.0803185,-71.0313672,"premise","28 Elm Ave, Brockton, MA 02301, USA","28 ELM AVE, BROCKTON, MA"
42.0556959,-71.0108554,"premise","38 Holmes St, Brockton, MA 02301, USA","38 HOLMES ST, BROCKTON, MA"
42.0933682,-71.0278843,"street_address","9 Fitzpatrick Cir, Brockton, MA 02301, USA","9 FITZPATRICK CIR, BROCKTON, MA"
42.0682229,-71.0212897,"street_address","85 Tribou St, Brockton, MA 02301, USA","85 TRIBOU ST, BROCKTON, MA"
42.0792205,-71.0310389,"premise","56 Elm Ave, Brockton, MA 02301, USA","56 ELM AVE, BROCKTON, MA"
42.0807287,-70.9915603,"premise","695 Crescent St, Brockton, MA 02302, USA","695 CRESCENT ST, BROCKTON, MA"
42.072655,-70.9996477,"premise","102 Oakland St, Brockton, MA 02302, USA","102 OAKLAND ST, BROCKTON, MA"
42.064293,-71.0255879,"street_address","107 Vesey St, Brockton, MA 02301, USA","107 VESEY ST, BROCKTON, MA"
42.0892945,-71.0426576,"street_address","562 Pleasant St, Brockton, MA 02301, USA","562 PLEASANT ST, BROCKTON, MA"
42.0873926,-71.0046572,"intersection","N Cary St & Cary St & Provost St, Brockton, MA 02302, USA","0 CARY ST, BROCKTON, MA @ 0 COURT ST, BROCKTON, MA"
42.0594166,-71.0274486,"premise","284 Market St, Brockton, MA 02301, USA","284 MARKET ST, BROCKTON, MA"
42.0504813,-71.022783,"street_address","143 Country Club Ln, Brockton, MA 02301, USA","143 COUNTRY CLUB LN, BROCKTON, MA"
42.1017801,-71.0033025,"street_address","94 Holmes Ave, Brockton, MA 02302, USA","94 HOLMES AVE, BROCKTON, MA"
42.074031,-70.9770689,"premise","223 Alger St, Brockton, MA 02302, USA","223 ALGER ST, BROCKTON, MA"
42.0905037,-71.0476577,"premise","65 Westgate Dr, Brockton, MA 02301, USA","65 WESTGATE DR, BROCKTON, MA"
42.0893084,-70.9886907,"street_address","179 Quincy St, Brockton, MA 02302, USA","179 QUINCY ST, BROCKTON, MA"
42.0909634,-71.0226246,"premise","55 Appleton St, Brockton, MA 02301, USA","55 APPLETON ST, BROCKTON, MA"
42.0799855,-71.0128847,"premise","211 Crescent St, Brockton, MA 02302, USA","211 CRESCENT ST, BROCKTON, MA"
42.0651651,-71.0157375,"premise","1032 Main St, Brockton, MA 02301, USA","1032 MAIN ST, BROCKTON, MA"
42.0812735,-70.9918811,"premise","664 Crescent St, Brockton, MA 02302, USA","664 CRESCENT ST, BROCKTON, MA"
42.0597347,-71.0075465,"premise","112 Auburn St, Brockton, MA 02302, USA","112 AUBURN ST, BROCKTON, MA"
42.089137,-71.0589673,"street_address","36 Westland St, Brockton, MA 02301, USA","36 WESTLAND ST, BROCKTON, MA"
42.1037443,-71.0535418,"street_address","598 Chatham W Dr, Brockton, MA 02301, USA","598 CHATHAM WEST DR, BROCKTON, MA"
42.0630756,-71.016557,"premise","26 South St, Brockton, MA 02301, USA","26 SOUTH ST, BROCKTON, MA"
42.0927354,-71.0242867,"premise","106 Huntington St, Brockton, MA 02301, USA","106 HUNTINGTON ST, BROCKTON, MA"
42.0614572,-71.0182829,"street_address","1208 Warren Ave, Brockton, MA 02301, USA","1208 WARREN AVE, BROCKTON, MA"
42.0995619,-70.984666,"intersection","E Ashland St & Raintree Dr, Brockton, MA 02302, USA","790 E ASHLAND ST, BROCKTON, MA @ 0 RAINTREE DR, BROCKTON, MA"
42.0529055,-71.0103392,"street_address","1650 Main St, Brockton, MA 02301, USA","1650 MAIN ST, BROCKTON, MA"
42.0865221,-71.0217329,"premise","46 Spring St, Brockton, MA 02301, USA","46 SPRING ST, BROCKTON, MA"
42.0860342,-71.0370447,"premise","72 Park Rd, Brockton, MA 02301, USA","72 PARK RD, BROCKTON, MA"
42.0684879,-71.0240973,"premise","78 Menlo St, Brockton, MA 02301, USA","78 MENLO ST, BROCKTON, MA"
42.1048521,-71.021579,"intersection","Field St & Livingston Rd, Brockton, MA 02301, USA","779 N MONTELLO ST, BROCKTON, MA @ 62 LIVINGSTON RD, BROCKTON, MA"
42.0874577,-71.0105129,"premise","23 N Manchester St, Brockton, MA 02302, USA","23 N MANCHESTER ST, BROCKTON, MA"
42.0699827,-71.0177872,"intersection","Main St & Sheppard St, Brockton, MA 02301, USA","769 MAIN ST, BROCKTON, MA @ 1 SHEPPARD ST, BROCKTON, MA"
42.0990347,-70.9975106,"premise","25 Colgate Rd, Brockton, MA 02302, USA","25 COLGATE RD, BROCKTON, MA"
42.0996576,-71.0644203,"premise","37 Oak St Ext, Brockton, MA 02301, USA","37 OAK ST EXT, BROCKTON, MA"
42.1025788,-71.060093,"street_address","213 Pine Grove Dr, Brockton, MA 02301, USA","213 PINE GROVE DR, BROCKTON, MA"
42.0819387,-71.0226964,"premise","192 Warren Ave, Brockton, MA 02301, USA","192 WARREN AVE, BROCKTON, MA"
42.0658706,-71.0150194,"premise","967 Montello St, Brockton, MA 02301, USA","967 MONTELLO ST, BROCKTON, MA"
42.1026947,-71.0227459,"intersection","N Main St & Rutland St, Brockton, MA 02301, USA","740 N MAIN ST, BROCKTON, MA @ 0 RUTLAND ST, BROCKTON, MA"
42.0667124,-71.0677741,"premise","57 Almon Ave, Brockton, MA 02301, USA","57 ALMON AVE, BROCKTON, MA"
42.0923918,-71.0511584,"premise","544 Westgate Dr, Brockton, MA 02301, USA","544 WESTGATE DR, BROCKTON, MA"
42.0616528,-71.0388059,"premise","821 Ash St, Brockton, MA 02301, USA","821 ASH ST, BROCKTON, MA"
42.0866675,-71.0201633,"premise","54 N Main St, Brockton, MA 02301, USA","54 N MAIN ST, BROCKTON, MA"
NA,NA,NA,NA,"53 INTERVALE ST, BROCKTON, MA"
42.0831626,-71.0006273,"premise","26 Reed St, Brockton, MA 02302, USA","26 REED ST, BROCKTON, MA"
42.0843297,-71.0208885,"street_address","43 Legion Pkwy, Brockton, MA 02301, USA","43 LEGION PKWY, BROCKTON, MA"
42.0905405,-70.9888787,"premise","141 Quincy St, Brockton, MA 02302, USA","141 QUINCY ST, BROCKTON, MA"
42.0604975,-71.0656936,"premise","1205 Belmont St, Brockton, MA 02301, USA","1205 BELMONT ST, BROCKTON, MA"
42.0706456,-71.0209209,"intersection","Warren Ave & Davids St, Brockton, MA 02301, USA","62 DAVIDS ST, BROCKTON, MA @ 730 WARREN AVE, BROCKTON, MA"
42.0698017,-71.0148804,"premise","43 Clinton St, Brockton, MA 02302, USA","43 CLINTON ST, BROCKTON, MA"
42.1019063,-71.0432831,"street_address","331 Oak St, Brockton, MA 02301, USA","331 OAK ST, BROCKTON, MA"
42.0544776,-71.0586123,"intersection","W Chestnut St & Manley St, Brockton, MA 02301, USA","398 MANLEY ST, BROCKTON, MA @ 1074 W CHESTNUT ST, BROCKTON, MA"
42.0946262,-71.0252982,"route","Cherry St, Brockton, MA 02301, USA","CHERRY ST, BROCKTON, MA"
42.0764661,-71.0296115,"premise","10 Hazel St, Brockton, MA 02301, USA","10 HAZEL ST, BROCKTON, MA"
42.0677213,-71.0188845,"street_address","39 Nilsson St, Brockton, MA 02301, USA","39 NILSSON ST, BROCKTON, MA"
42.1112877,-71.0326023,"intersection","N Main St & Woodland Ave, Brockton, MA 02301, USA","1082 N MAIN ST, BROCKTON, MA @ 1 WOODLAND AVE, BROCKTON, MA"
42.0823188,-71.0172325,"intersection","MA-28 & MA-27 & School St, Brockton, MA 02301, USA","165 MONTELLO ST, BROCKTON, MA @ 106 SCHOOL ST, BROCKTON, MA"
42.1042481,-71.0211487,"intersection","MA-28 & Emerson Ave, Brockton, MA 02301, USA","761 N MONTELLO ST, BROCKTON, MA @ 56 EMERSON AVE, BROCKTON, MA"
42.0873214,-71.0301996,"intersection","Pleasant St & Simmons Ave, Brockton, MA 02301, USA","282 PLEASANT ST, BROCKTON, MA @ 1 SIMMONS AVE, BROCKTON, MA"
42.0855626,-71.0117466,"intersection","Hunt St & Sylvester St, Brockton, MA 02302, USA","22 HUNT ST, BROCKTON, MA @ 1 SYLVESTER ST, BROCKTON, MA"
42.0897214,-71.041793,"premise","541 Pleasant St, Brockton, MA 02301, USA","541 PLEASANT ST, BROCKTON, MA"
42.1055615,-71.0179463,"street_address","14 Circle St, Brockton, MA 02302, USA","14 CIRCLE ST, BROCKTON, MA"
42.0963656,-71.0199946,"premise","11 Division St, Brockton, MA 02301, USA","11 DIVISION ST, BROCKTON, MA"
42.0842062,-71.0277675,"premise","234 Green St, Brockton, MA 02301, USA","234 GREEN ST, BROCKTON, MA"
42.1053229,-71.0122692,"premise","25 Albert St, Brockton, MA 02302, USA","25 ALBERT ST, BROCKTON, MA"
42.0525928,-71.0674891,"premise","1041 Pearl St, Brockton, MA 02301, USA","1041 PEARL ST, BROCKTON, MA"
42.0860881,-70.9888117,"premise","725 Centre St, Brockton, MA 02302, USA","725 CENTRE ST, BROCKTON, MA"
42.0938486,-71.0174898,"intersection","MA-28 & E Ashland St, Brockton, MA 02301, USA","385 N MONTELLO ST, BROCKTON, MA @ 60 E ASHLAND ST, BROCKTON, MA"
42.0749295,-71.0417627,"premise","25 Torrey St, Brockton, MA 02301, USA","25 TORREY ST, BROCKTON, MA"
42.084872,-71.031905,"intersection","Highland St & Highland Terrace, Brockton, MA 02301, USA","287 SPRING ST, BROCKTON, MA @ 228 HIGHLAND ST, BROCKTON, MA"
42.0927615,-71.0251971,"premise","34 Cherry St, Brockton, MA 02301, USA","34 CHERRY ST, BROCKTON, MA"
42.0710772,-71.0306395,"intersection","Forest Ave & Manomet St, Brockton, MA 02301, USA","299 FOREST AVE, BROCKTON, MA @ 198 MANOMET ST, BROCKTON, MA"
42.0893694,-71.0482729,"intersection","MA-27 & Westgate Dr, Brockton, MA 02301, USA","51 REYNOLDS MEM HWY, BROCKTON, MA @ 156 WESTGATE DR, BROCKTON, MA"
42.099961,-71.0230242,"intersection","Vine St & Holbrook Ave, Brockton, MA 02301, USA","63 HOLBROOK AVE, BROCKTON, MA @ 44 VINE ST, BROCKTON, MA"
42.0805007,-71.0199945,"street_address","250 Main St, Brockton, MA 02301, USA","250 MAIN ST, BROCKTON, MA"
42.0837075,-71.0045777,"premise","377 Centre St, Brockton, MA 02302, USA","377 CENTRE ST, BROCKTON, MA"
42.0948813,-71.0244042,"street_address","42 Lowell St, Brockton, MA 02301, USA","42 LOWELL ST, BROCKTON, MA"
42.087159,-71.0192342,"premise","83 N Main St, Brockton, MA 02301, USA","83 N MAIN  ST, BROCKTON, MA"
42.0901317,-71.021796,"premise","69 Turner St, Brockton, MA 02301, USA","69 TURNER ST, BROCKTON, MA"
42.083668,-71.0064428,"premise","341 Centre St, Brockton, MA 02302, USA","341 CENTRE ST, BROCKTON, MA"
42.0796686,-71.0244256,"intersection","Belmont St & Chester Ave, Brockton, MA 02301, USA","1 CHESTER AVE, BROCKTON, MA @ 122 BELMONT ST, BROCKTON, MA"
42.087931,-71.0106231,"premise","35 N Manchester St, Brockton, MA 02302, USA","35 N MANCHESTER ST, BROCKTON, MA"
42.0652543,-71.0290572,"premise","40 Willey St, Brockton, MA 02301, USA","40 WILLEY ST, BROCKTON, MA"
42.0904912,-71.0593069,"street_address","64 Westland St, Brockton, MA 02301, USA","64 WESTLAND ST, BROCKTON, MA"
42.0981721,-71.0207561,"street_address","13 Annis Ct, Brockton, MA 02301, USA","13 ANNIS CT, BROCKTON, MA"
42.0687615,-71.0118155,"street_address","47 Pine Ave, Brockton, MA 02302, USA","47 PINE AVE, BROCKTON, MA"
42.0964477,-70.9860431,"premise","910 Court St, Brockton, MA 02302, USA","910 COURT ST, BROCKTON, MA"
42.0905376,-71.0156178,"premise","77 Elliot St, Brockton, MA 02302, USA","77 ELLIOT ST, BROCKTON, MA"
42.0395088,-70.9328788,"street_address","92 Kennelworth Dr, East Bridgewater, MA 02333, USA","92 KENNELWORTH AVE, BROCKTON, MA"
42.0761666,-71.0172779,"premise","465 Montello St, Brockton, MA 02301, USA","465 MONTELLO ST, BROCKTON, MA"
42.092658,-71.0063606,"street_address","163 N Cary St, Brockton, MA 02302, USA","163 N CARY ST, BROCKTON, MA"
42.0499181,-70.9942367,"premise","34 Fairbanks Rd, Brockton, MA 02302, USA","34 FAIRBANKS RD, BROCKTON, MA"
42.1068206,-71.0278339,"street_address","906 N Main St, Brockton, MA 02301, USA","906 N MAIN ST, BROCKTON, MA"
42.0809431,-71.0263939,"premise","167 Newbury St, Brockton, MA 02301, USA","167 NEWBURY ST, BROCKTON, MA"
42.0734728,-71.0067274,"premise","185 Summer St, Brockton, MA 02302, USA","185 SUMMER ST, BROCKTON, MA"
42.0704777,-71.0053967,"premise","54 Carlisle St, Brockton, MA 02302, USA","54 CARLISLE ST, BROCKTON, MA"
42.0939945,-70.9952074,"premise","48 Mildred Rd, Brockton, MA 02302, USA","48 MILDRED RD, BROCKTON, MA"
42.1073259,-71.0139665,"intersection","Field St & Sawtell Ave, Brockton, MA 02302, USA","242 FIELD ST, BROCKTON, MA @ 178 SAWTELL AVE, BROCKTON, MA"
42.0686424,-71.0488183,"intersection","Belmont St & Magnolia Ave, Brockton, MA 02301, USA","754 BELMONT ST, BROCKTON, MA @ 1 MAGNOLIA AVE, BROCKTON, MA"
42.0766751,-71.0352908,"premise","235 Boylston St, Brockton, MA 02301, USA","235 BOYLSTON ST, BROCKTON, MA"
42.0643767,-71.0230789,"street_address","54 Vesey St, Brockton, MA 02301, USA","54 VESEY ST, BROCKTON, MA"
NA,NA,NA,NA,"66 S FULLER ST EXT, BROCKTON, MA"
42.0895672,-71.0721926,"street_address","1251 Pleasant St, Brockton, MA 02301, USA","1251 PLEASANT ST, BROCKTON, MA"
42.0545461,-71.0129945,"premise","1555 Main St, Brockton, MA 02301, USA","1555 MAIN ST, BROCKTON, MA"
42.0866012,-71.0357807,"street_address","50 Ash St, Brockton, MA 02301, USA","50 ASH ST, BROCKTON, MA"
42.063419,-71.0154017,"intersection","Main St & Perkins Ave, Brockton, MA 02301, USA","1110 MAIN ST, BROCKTON, MA @ 1 PERKINS AVE, BROCKTON, MA"
42.0611062,-70.9951017,"premise","40 Burdett Rd, Brockton, MA 02302, USA","40 BURDETT RD, BROCKTON, MA"
42.0977242,-71.0188026,"street_address","43 E Main St, Brockton, MA 02301, USA","43 E MAIN ST, BROCKTON, MA"
42.0649358,-71.0271305,"premise","77 Longwood Ave, Brockton, MA 02301, USA","77 LONGWOOD AVE, BROCKTON, MA"
42.082431,-71.0052943,"intersection","Lyman St & Wendell Ave, Brockton, MA 02302, USA","42 LYMAN  ST, BROCKTON, MA @ 63 WENDELL AVE, BROCKTON, MA"
42.0910602,-71.0244164,"premise","134 Walnut St, Brockton, MA 02301, USA","134 WALNUT ST, BROCKTON, MA"
42.085536,-71.019895,"street_address","1 Main St, Brockton, MA 02301, USA","1 MAIN ST, BROCKTON, MA"
42.1069853,-71.0276748,"premise","909 N Main St, Brockton, MA 02301, USA","909 N MAIN ST, BROCKTON, MA"
42.0676511,-71.0165657,"premise","900 Main St, Brockton, MA 02301, USA","900 MAIN ST, BROCKTON, MA"
42.0602243,-71.0200697,"premise","105 Keith Avenue Extension, Brockton, MA 02301, USA","105 KEITH AVE EXT, BROCKTON, MA"
42.1093041,-71.0278172,"premise","35 Clifford Ave, Brockton, MA 02301, USA","35 CLIFFORD AVE, BROCKTON, MA"
42.0898089,-71.0438287,"street_address","583 Pleasant St, Brockton, MA 02301, USA","583 PLEASANT ST, BROCKTON, MA"
42.063672,-71.0231101,"intersection","Tremont St & Echo St, Brockton, MA 02301, USA","106 ECHO ST, BROCKTON, MA @ 86 TREMONT ST Q, BROCKTON, MA"
42.0814986,-71.0267306,"premise","184 W Elm St, Brockton, MA 02301, USA","184 W ELM ST, BROCKTON, MA"
42.1097185,-71.0195841,"premise","64 Winter St, Brockton, MA 02302, USA","64 WINTER ST, BROCKTON, MA"
42.0585562,-71.0671208,"premise","1280 Belmont St, Brockton, MA 02301, USA","1280 BELMONT ST, BROCKTON, MA"
42.0861395,-71.0033758,"street_address","30 Frederick St, Brockton, MA 02302, USA","30 FREDERICK ST, BROCKTON, MA"
42.0832682,-71.0018161,"premise","28 Kingman St, Brockton, MA 02302, USA","28 KINGMAN ST, BROCKTON, MA"
42.0719911,-71.0211551,"intersection","Warren Ave & Florence St, Brockton, MA 02301, USA","668 WARREN AVE, BROCKTON, MA @ 54 FLORENCE ST, BROCKTON, MA"
42.0997209,-71.0188567,"premise","631 N Main St, Brockton, MA 02301, USA","631 N MAIN ST, BROCKTON, MA"
42.0651938,-71.0160492,"route","Main St, Brockton, MA 02301, USA","MAIN ST, BROCKTON, MA"
42.0829072,-71.0229627,"street_address","135 Warren Ave, Brockton, MA 02301, USA","135 WARREN AVE, BROCKTON, MA"
42.0667342,-71.0126957,"street_address","150 Clinton St, Brockton, MA 02302, USA","150 CLINTON ST, BROCKTON, MA"
42.0464037,-71.0124506,"premise","2001 Main St, Brockton, MA 02301, USA","2001 MAIN ST, BROCKTON, MA"
42.088773,-71.0464515,"intersection","Pleasant St & West St, Brockton, MA 02301, USA","634 PLEASANT ST, BROCKTON, MA @ 0 WEST ST, BROCKTON, MA"
42.0891544,-71.0196941,"street_address","15 Wyman St, Brockton, MA 02301, USA","15 WYMAN ST, BROCKTON, MA"
42.0900316,-71.0196762,"street_address","220 N Main St, Brockton, MA 02301, USA","220 N MAIN ST, BROCKTON, MA"
42.0742162,-71.042024,"premise","555 Belmont St, Brockton, MA 02301, USA","555 BELMONT ST, BROCKTON, MA"
42.0951693,-71.0200208,"premise","472 N Main St, Brockton, MA 02301, USA","472 N MAIN ST, BROCKTON, MA"
42.0930556,-71.0238875,"premise","97 Huntington St, Brockton, MA 02301, USA","97 HUNTINGTON ST, BROCKTON, MA"
42.059691,-71.0661349,"intersection","Belmont St & Pearl St, Brockton, MA 02301, USA","1208 BELMONT ST, BROCKTON, MA @ 847 PEARL ST, BROCKTON, MA"
42.0656208,-71.0511303,"premise","36 Patterson Ave, Brockton, MA 02301, USA","36 PATTERSON AVE, BROCKTON, MA"
